sca,wavelength,field_point,local_x,local_y,global_x,global_y,axis_local_angle_x,axis_local_angle_y,wfe_rms_waves,wfe_pv_waves,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21,Z22
10,1.293,1,0.0,0.0,21.44,12.88,-0.06592123,0.46106647,0.0624427,0.58273162,-0.11893717,-0.067158,0.06635247,-0.03460051,0.02666182,-0.0074847,0.02545993,-0.02367234,-0.00438959,0.00176176,0.02682687,-0.00099029,-0.00052539,-1.927e-05,-1.119e-05,3.611e-05,0.00108991,8.8e-07,-1.83e-06,-6e-08,1e-07,0.00036357
10,1.293,2,20.44,20.44,41.88,33.32,-0.12898164,0.39888164,0.05893012,0.6222383,-0.10183821,-0.07684149,0.06757836,-0.02452167,0.02686257,-0.00511742,0.02561514,-0.02738723,-0.00216219,0.00266864,0.02698692,-0.00067993,-0.00072731,-5.14e-06,-1.384e-05,-0.0001224,0.00093851,1.23e-06,-9.4e-07,-6e-08,-1e-08,0.00036349
10,1.293,3,20.44,-20.44,41.88,-7.56,-0.12839252,0.52238788,0.0689419,0.54206533,-0.14202071,-0.06972813,0.05447431,-0.04825348,0.02368238,-0.00544884,0.02153685,-0.02486176,-0.0056529,0.00457037,0.02657473,-0.00122556,-0.00087288,-2.414e-05,-3.16e-05,-0.00011667,0.00124036,1.99e-06,-2.32e-06,-2.4e-07,1.1e-07,0.00036369
10,1.293,4,-20.44,-20.44,1.0,-7.56,-0.00306771,0.52272495,0.06761969,0.53575078,-0.13607061,-0.06010022,0.0586197,-0.04476184,0.02804382,-0.00861936,0.02299969,-0.0208876,-0.0066886,-0.0001528,0.02661838,-0.00129662,-0.0002471,-3.533e-05,7.7e-07,0.00019363,0.00123885,1.6e-07,-2.74e-06,4e-08,2.4e-07,0.00036369
10,1.293,5,-20.44,20.44,1.0,33.32,-0.00308182,0.39914244,0.05576898,0.58907255,-0.09203335,-0.06006102,0.0706799,-0.0188006,0.02870166,-0.00834089,0.02670822,-0.0208793,-0.00299434,-6.391e-05,0.02703359,-0.00075406,-0.00025295,-1.192e-05,1.4e-07,0.0001906,0.00093662,1.4e-07,-1.29e-06,3e-08,6e-08,0.00036351
10,1.454,1,0.0,0.0,21.44,12.88,-0.06592123,0.46106647,0.05567134,0.5182229,-0.10620902,-0.05972755,0.05900554,-0.03102495,0.02370811,-0.00665568,0.02264086,-0.02105321,-0.00390354,0.00156669,0.02385578,-0.00088063,-0.00046721,-1.714e-05,-9.95e-06,3.211e-05,0.00096923,7.8e-07,-1.62e-06,-5e-08,9e-08,0.00032332
10,1.454,2,20.44,20.44,41.88,33.32,-0.12898164,0.39888164,0.05251015,0.55335616,-0.09100353,-0.06834453,0.06009001,-0.0220622,0.02387924,-0.00455236,0.02277687,-0.02435878,-0.00192278,0.00237317,0.02399811,-0.00060465,-0.00064677,-4.57e-06,-1.231e-05,-0.00010885,0.00083459,1.1e-06,-8.4e-07,-5e-08,-1e-08,0.00032324
10,1.454,3,20.44,-20.44,41.88,-7.56,-0.12839252,0.52238788,0.06150203,0.48211888,-0.12676448,-0.06201881,0.04844844,-0.04318231,0.02106313,-0.00484958,0.01915423,-0.02211295,-0.00502696,0.00406433,0.02363154,-0.00108985,-0.0007762,-2.147e-05,-2.81e-05,-0.00010376,0.00110302,1.77e-06,-2.06e-06,-2.1e-07,1e-07,0.00032341
10,1.454,4,-20.44,-20.44,1.0,-7.56,-0.00306771,0.52272495,0.06030761,0.47643806,-0.12145892,-0.05344556,0.05213467,-0.04006901,0.02493858,-0.007663,0.02045505,-0.0185748,-0.00594799,-0.00013588,0.02367037,-0.00115303,-0.00021974,-3.142e-05,6.9e-07,0.00017219,0.00110168,1.4e-07,-2.44e-06,3e-08,2.2e-07,0.00032342
10,1.454,5,-20.44,20.44,1.0,33.32,-0.00308182,0.39914244,0.04967751,0.52377399,-0.08226991,-0.05341082,0.06284806,-0.01696627,0.02552329,-0.00741267,0.0237489,-0.01856746,-0.00266277,-5.683e-05,0.02403962,-0.00067056,-0.00022494,-1.06e-05,1.2e-07,0.0001695,0.00083291,1.2e-07,-1.14e-06,3e-08,5e-08,0.00032326
10,1.38,1,0.0,0.0,21.44,12.88,-0.06592066,0.46106681,0.05858693,0.54600332,-0.11168922,-0.06292739,0.06216949,-0.03256408,0.02498014,-0.00701271,0.02385489,-0.02218111,-0.00411287,0.00165068,0.02513528,-0.00092786,-0.00049226,-1.805e-05,-1.049e-05,3.383e-05,0.0010212,8.2e-07,-1.71e-06,-5e-08,1e-07,0.00034065
10,1.38,2,20.44,20.44,41.88,33.32,-0.12898052,0.39888252,0.0552745,0.58301978,-0.09566841,-0.07200354,0.06331493,-0.02312074,0.02516403,-0.00479574,0.0239992,-0.02566291,-0.00202591,0.0025004,0.02528525,-0.00063707,-0.00068145,-4.82e-06,-1.297e-05,-0.00011469,0.00087934,1.15e-06,-8.8e-07,-5e-08,-1e-08,0.00034058
10,1.38,3,20.44,-20.44,41.88,-7.56,-0.12839143,0.52238769,0.06470534,0.5079348,-0.13333311,-0.06533874,0.05104357,-0.04536535,0.02219114,-0.00510768,0.02018034,-0.02329669,-0.00529653,0.00428222,0.02489903,-0.00114829,-0.00081783,-2.262e-05,-2.961e-05,-0.00010932,0.00116216,1.86e-06,-2.18e-06,-2.2e-07,1e-07,0.00034076
10,1.38,4,-20.44,-20.44,1.0,-7.56,-0.00306769,0.52272476,0.06345596,0.50198125,-0.12775008,-0.05631139,0.05492747,-0.04208918,0.02627586,-0.00807486,0.02155091,-0.01957081,-0.00626693,-0.00014317,0.02493994,-0.00121487,-0.00023153,-3.31e-05,7.2e-07,0.00018142,0.00116075,1.5e-07,-2.57e-06,3e-08,2.3e-07,0.00034077
10,1.38,5,-20.44,20.44,1.0,33.32,-0.00308179,0.39914332,0.05230049,0.55189508,-0.08647365,-0.05627473,0.06622086,-0.01775572,0.02689205,-0.00781242,0.02502334,-0.01956305,-0.00280558,-5.988e-05,0.02532898,-0.00070652,-0.00023701,-1.117e-05,1.3e-07,0.00017859,0.00087758,1.3e-07,-1.21e-06,3e-08,5e-08,0.00034059
10,1.577,1,0.0,0.0,21.44,12.88,-0.06592066,0.46106681,0.05143343,0.47781522,-0.09824582,-0.05507327,0.05440345,-0.02879082,0.02185789,-0.0061364,0.02087501,-0.01941264,-0.00359909,0.00144449,0.0219947,-0.00081195,-0.00043076,-1.58e-05,-9.18e-06,2.96e-05,0.00089364,7.2e-07,-1.5e-06,-5e-08,8e-08,0.0002981
10,1.577,2,20.44,20.44,41.88,33.32,-0.12898052,0.39888252,0.04849166,0.51020899,-0.08422646,-0.06302227,0.05539924,-0.02052722,0.02201025,-0.0041985,0.02099897,-0.02246185,-0.00177284,0.00218807,0.02212593,-0.0005575,-0.00059632,-4.22e-06,-1.135e-05,-0.00010037,0.0007695,1.01e-06,-7.7e-07,-5e-08,-1e-08,0.00029803
10,1.577,3,20.44,-20.44,41.88,-7.56,-0.12839143,0.52238769,0.05684636,0.44457106,-0.1172183,-0.05719002,0.04467411,-0.04001166,0.01942257,-0.00447437,0.01766186,-0.02039121,-0.00463488,0.00374731,0.02178793,-0.00100484,-0.00071564,-1.979e-05,-2.591e-05,-9.566e-05,0.00101699,1.63e-06,-1.9e-06,-2e-07,9e-08,0.00029819
10,1.577,4,-20.44,-20.44,1.0,-7.56,-0.00306769,0.52272476,0.05573159,0.43928551,-0.11231612,-0.04927715,0.04807267,-0.03713517,0.02299347,-0.0070639,0.01886116,-0.01712608,-0.00548408,-0.00012528,0.02182375,-0.00106309,-0.0002026,-2.897e-05,6.3e-07,0.00015876,0.00101576,1.3e-07,-2.25e-06,3e-08,2e-07,0.0002982
10,1.577,5,-20.44,20.44,1.0,33.32,-0.00308179,0.39914332,0.0458644,0.48286964,-0.0761636,-0.04924519,0.05794209,-0.01582273,0.02353237,-0.00683112,0.02189515,-0.01711934,-0.00245509,-5.24e-05,0.02216421,-0.00061826,-0.0002074,-9.77e-06,1.1e-07,0.00015628,0.00076795,1.1e-07,-1.06e-06,2e-08,5e-08,0.00029804
10,1.774,1,0.0,0.0,21.44,12.88,-0.06592066,0.46106681,0.04587945,0.42477269,-0.08781788,-0.04896399,0.0483622,-0.0258728,0.01942896,-0.00545471,0.01855694,-0.01725921,-0.00319942,0.0012841,0.01955159,-0.00072178,-0.00038292,-1.404e-05,-8.16e-06,2.631e-05,0.0007944,6.4e-07,-1.33e-06,-4e-08,7e-08,0.00026499
10,1.774,2,20.44,20.44,41.88,33.32,-0.12898052,0.39888252,0.0432238,0.4535705,-0.07535548,-0.05603661,0.04924114,-0.01852694,0.01955619,-0.00373403,0.01866491,-0.01997205,-0.00157597,0.00194511,0.01966824,-0.0004956,-0.0005301,-3.75e-06,-1.009e-05,-8.922e-05,0.00068405,9e-07,-6.8e-07,-4e-08,0.0,0.00026493
10,1.774,3,20.44,-20.44,41.88,-7.56,-0.12839143,0.52238769,0.05074689,0.39528595,-0.10471447,-0.050852,0.03971972,-0.03586551,0.01726912,-0.00398207,0.01570289,-0.01813135,-0.00412018,0.00333121,0.01936775,-0.00089325,-0.00063614,-1.76e-05,-2.303e-05,-8.505e-05,0.00090407,1.45e-06,-1.69e-06,-1.7e-07,8e-08,0.00026508
10,1.774,4,-20.44,-20.44,1.0,-7.56,-0.00306769,0.52272476,0.04973556,0.39051508,-0.1003408,-0.0438052,0.04274072,-0.03329926,0.0204401,-0.00627732,0.01676895,-0.01522433,-0.0048751,-0.00011137,0.0193996,-0.00094502,-0.0001801,-2.575e-05,5.6e-07,0.00014113,0.00090297,1.1e-07,-2e-06,3e-08,1.8e-07,0.00026508
10,1.774,5,-20.44,20.44,1.0,33.32,-0.00308179,0.39914332,0.04086487,0.42916919,-0.06817196,-0.04377692,0.05150154,-0.01433561,0.02091884,-0.0060674,0.01946155,-0.01521838,-0.00218244,-4.658e-05,0.01970228,-0.00054961,-0.00018437,-8.69e-06,1e-07,0.00013892,0.00068267,1e-07,-9.4e-07,2e-08,4e-08,0.00026494
10,1.683,1,0.0,0.0,21.44,12.88,-0.06592007,0.46106716,0.04828173,0.44773099,-0.0923268,-0.05160817,0.05097706,-0.02713313,0.02048031,-0.00574978,0.01956028,-0.01819124,-0.00337242,0.00135351,0.02060906,-0.00076081,-0.00040363,-1.48e-05,-8.6e-06,2.774e-05,0.00083736,6.8e-07,-1.4e-06,-5e-08,8e-08,0.00027932
10,1.683,2,20.44,20.44,41.88,33.32,-0.12897936,0.39888343,0.0455026,0.478085,-0.07919057,-0.05905997,0.05190668,-0.01939009,0.02061849,-0.00393509,0.01967521,-0.02104962,-0.00166121,0.00205027,0.02073202,-0.0005224,-0.00055876,-3.95e-06,-1.063e-05,-9.404e-05,0.00072104,9.5e-07,-7.2e-07,-4e-08,0.0,0.00027926
10,1.683,3,20.44,-20.44,41.88,-7.56,-0.12839029,0.5223875,0.05338471,0.4166175,-0.1101214,-0.05359513,0.04186418,-0.03765712,0.0182012,-0.00419514,0.01655081,-0.01910943,-0.00434297,0.00351128,0.0204153,-0.00094155,-0.00067055,-1.855e-05,-2.428e-05,-8.964e-05,0.00095294,1.53e-06,-1.78e-06,-1.8e-07,8e-08,0.00027941
10,1.683,4,-20.44,-20.44,1.0,-7.56,-0.00306766,0.52272455,0.05232883,0.41162467,-0.10551921,-0.04617365,0.04504854,-0.03495672,0.02154529,-0.0066178,0.01767452,-0.01604748,-0.00513868,-0.00011739,0.02044887,-0.00099612,-0.00018984,-2.714e-05,5.9e-07,0.00014876,0.00095179,1.2e-07,-2.11e-06,3e-08,1.9e-07,0.00027941
10,1.683,5,-20.44,20.44,1.0,33.32,-0.00308176,0.39914423,0.04302779,0.45241347,-0.07162678,-0.04614377,0.0542893,-0.01497682,0.02205007,-0.00639802,0.02051492,-0.01604118,-0.00230047,-4.91e-05,0.0207679,-0.00057933,-0.00019434,-9.16e-06,1.1e-07,0.00014644,0.00071959,1.1e-07,-9.9e-07,2e-08,4e-08,0.00027927
10,1.842,1,0.0,0.0,21.44,12.88,-0.06592007,0.46106716,0.04424124,0.40909778,-0.08474487,-0.04715866,0.04657689,-0.02501548,0.01871114,-0.00525327,0.01787191,-0.01662285,-0.00308132,0.00123669,0.01882959,-0.00069514,-0.00036878,-1.353e-05,-7.86e-06,2.534e-05,0.00076508,6.2e-07,-1.28e-06,-4e-08,7e-08,0.00025521
10,1.842,2,20.44,20.44,41.88,33.32,-0.12897936,0.39888343,0.04166948,0.43683278,-0.07274264,-0.05397235,0.0474212,-0.01794087,0.01883076,-0.00359685,0.01797512,-0.01923631,-0.00151782,0.00187331,0.01894193,-0.00047731,-0.00051052,-3.61e-06,-9.72e-06,-8.593e-05,0.0006588,8.7e-07,-6.6e-07,-4e-08,0.0,0.00025515
10,1.842,3,20.44,-20.44,41.88,-7.56,-0.12839029,0.5223875,0.04894839,0.38072317,-0.10102848,-0.04897922,0.03825581,-0.03464553,0.01663283,-0.00383671,0.01512405,-0.01746359,-0.00396809,0.00320821,0.01865253,-0.00086028,-0.00061265,-1.695e-05,-2.218e-05,-8.19e-05,0.00087069,1.4e-06,-1.63e-06,-1.7e-07,8e-08,0.00025529
10,1.842,4,-20.44,-20.44,1.0,-7.56,-0.00306766,0.52272455,0.04796728,0.37610289,-0.09681072,-0.04218814,0.04116518,-0.03217081,0.01968553,-0.00604484,0.01615072,-0.01466233,-0.00469513,-0.00010726,0.01868321,-0.00091013,-0.00017346,-2.48e-05,5.4e-07,0.00013592,0.00086964,1.1e-07,-1.93e-06,2e-08,1.7e-07,0.0002553
10,1.842,5,-20.44,20.44,1.0,33.32,-0.00308176,0.39914423,0.03938949,0.41329811,-0.06581882,-0.04216094,0.04959809,-0.01390108,0.02014648,-0.0058416,0.01874233,-0.01465661,-0.00210188,-4.486e-05,0.01897472,-0.00052932,-0.00017756,-8.37e-06,1e-07,0.0001338,0.00065748,1e-07,-9e-07,2e-08,4e-08,0.00025516
10,2.0,1,0.0,0.0,21.44,12.88,-0.06592007,0.46106716,0.04087131,0.37679333,-0.07842921,-0.04343832,0.04289741,-0.02325884,0.01723164,-0.00483808,0.01646007,-0.01531149,-0.0028379,0.001139,0.01734154,-0.00064022,-0.00033964,-1.246e-05,-7.24e-06,2.334e-05,0.00070464,5.7e-07,-1.18e-06,-4e-08,7e-08,0.00023505
10,2.0,2,20.44,20.44,41.88,33.32,-0.12897936,0.39888343,0.03847112,0.40233839,-0.06737525,-0.04971879,0.04367002,-0.01674318,0.01733527,-0.00331412,0.01655336,-0.01772028,-0.00139791,0.00172534,0.01744501,-0.00043962,-0.00047019,-3.33e-06,-8.95e-06,-7.915e-05,0.00060676,8e-07,-6.1e-07,-4e-08,0.0,0.000235
10,2.0,3,20.44,-20.44,41.88,-7.56,-0.12839029,0.5223875,0.0452502,0.35071287,-0.09345113,-0.0451201,0.03523882,-0.0321424,0.01532154,-0.00353727,0.01393111,-0.01608759,-0.00365461,0.00295478,0.01717846,-0.00079231,-0.00056423,-1.561e-05,-2.043e-05,-7.544e-05,0.00080191,1.28e-06,-1.5e-06,-1.5e-07,7e-08,0.00023512
10,2.0,4,-20.44,-20.44,1.0,-7.56,-0.00306766,0.52272455,0.04433056,0.34639998,-0.08955392,-0.03885544,0.03791822,-0.02985587,0.01813039,-0.00556562,0.01487662,-0.01350406,-0.00432423,-9.879e-05,0.01720672,-0.00083822,-0.00015975,-2.284e-05,5e-07,0.00012518,0.00080094,1e-07,-1.77e-06,2e-08,1.6e-07,0.00023513
10,2.0,5,-20.44,20.44,1.0,33.32,-0.00308176,0.39914423,0.0363529,0.38058519,-0.06098564,-0.03883049,0.04567488,-0.01301514,0.01855468,-0.00537604,0.01725993,-0.01349883,-0.00193582,-4.132e-05,0.01747523,-0.0004875,-0.00016353,-7.7e-06,9e-08,0.00012323,0.00060554,9e-08,-8.3e-07,2e-08,4e-08,0.00023501
10,0.927,1,0.0,0.0,21.44,12.88,-0.06592085,0.46106669,0.08656274,0.81274441,-0.16423038,-0.09365144,0.09254894,-0.04729703,0.037194,-0.01044083,0.0355117,-0.0330109,-0.00612271,0.00245728,0.03742085,-0.00138128,-0.00073285,-2.688e-05,-1.561e-05,5.037e-05,0.00152021,1.23e-06,-2.55e-06,-8e-08,1.4e-07,0.00050712
10,0.927,2,20.44,20.44,41.879,33.319,-0.12898089,0.39888223,0.08180627,0.86784485,-0.14038003,-0.1071367,0.09428001,-0.03323864,0.0375015,-0.00713208,0.03573569,-0.0381849,-0.00301588,0.00372219,0.0376441,-0.00094834,-0.00101448,-7.18e-06,-1.931e-05,-0.00017072,0.00130904,1.72e-06,-1.31e-06,-8e-08,-1e-08,0.00050701
10,0.927,3,20.44,-20.44,41.879,-7.56,-0.12839179,0.52238776,0.09543435,0.75582715,-0.19632359,-0.09721503,0.07595948,-0.06628021,0.03302124,-0.00758505,0.03003207,-0.03466239,-0.00788481,0.00637472,0.03706925,-0.00170944,-0.0012176,-3.368e-05,-4.408e-05,-0.00016272,0.00173005,2.77e-06,-3.24e-06,-3.3e-07,1.5e-07,0.00050728
10,0.927,4,-20.44,-20.44,1.0,-7.56,-0.0030677,0.52272482,0.09366024,0.7472381,-0.18807762,-0.08382841,0.08174202,-0.06144087,0.03911609,-0.01202983,0.03207264,-0.02913424,-0.00932933,-0.00021313,0.03713009,-0.0018086,-0.00034467,-4.928e-05,1.08e-06,0.00027008,0.00172795,2.2e-07,-3.83e-06,5e-08,3.4e-07,0.00050729
10,0.927,5,-20.44,20.44,1.0,33.319,-0.0030818,0.39914302,0.07747861,0.82191725,-0.12675794,-0.08377333,0.09860628,-0.02528998,0.0400347,-0.01165139,0.03726042,-0.02912252,-0.00417664,-8.915e-05,0.03770914,-0.00105178,-0.00035282,-1.662e-05,1.9e-07,0.00026586,0.00130641,1.9e-07,-1.8e-06,4e-08,8e-08,0.00050703
10,1.485,1,0.0,0.0,21.44,12.88,-0.06592085,0.46106669,0.05453668,0.50740775,-0.10407662,-0.0584818,0.0577738,-0.03042637,0.02321291,-0.0065167,0.02216824,-0.0206141,-0.00382206,0.00153398,0.02335767,-0.00086225,-0.00045745,-1.678e-05,-9.75e-06,3.144e-05,0.000949,7.6e-07,-1.59e-06,-5e-08,9e-08,0.00031657
10,1.485,2,20.44,20.44,41.88,33.32,-0.12898089,0.39888223,0.0514343,0.54180777,-0.08918864,-0.06691995,0.05883458,-0.02165077,0.02337903,-0.00445766,0.02230103,-0.02385104,-0.00188266,0.00232362,0.02349703,-0.00059203,-0.00063327,-4.48e-06,-1.205e-05,-0.00010658,0.00081717,1.07e-06,-8.2e-07,-5e-08,-1e-08,0.00031649
10,1.485,3,20.44,-20.44,41.88,-7.56,-0.12839179,0.52238776,0.06025542,0.47206918,-0.12420825,-0.06072635,0.04743827,-0.04233298,0.02062405,-0.00474916,0.01875481,-0.02165211,-0.00492203,0.00397946,0.0231381,-0.0010671,-0.00075999,-2.102e-05,-2.752e-05,-0.00010159,0.00108,1.73e-06,-2.02e-06,-2.1e-07,1e-07,0.00031666
10,1.485,4,-20.44,-20.44,1.0,-7.56,-0.0030677,0.52272482,0.05908237,0.46649434,-0.11901071,-0.0523299,0.05104749,-0.0392831,0.02441798,-0.00750265,0.02002845,-0.01818706,-0.00582383,-0.00013304,0.02317613,-0.00112896,-0.00021516,-3.076e-05,6.7e-07,0.0001686,0.00107869,1.4e-07,-2.39e-06,3e-08,2.1e-07,0.00031667
10,1.485,5,-20.44,20.44,1.0,33.32,-0.0030818,0.39914302,0.0486567,0.51282626,-0.08063464,-0.0522959,0.061535,-0.01665966,0.02499042,-0.00725703,0.02325275,-0.01817988,-0.00260719,-5.565e-05,0.02353767,-0.00065657,-0.00022025,-1.038e-05,1.2e-07,0.00016596,0.00081553,1.2e-07,-1.12e-06,2e-08,5e-08,0.00031651
10,2.0,1,0.0,0.0,21.44,12.88,-0.06592085,0.46106669,0.0408713,0.37679359,-0.07842914,-0.04343838,0.04289742,-0.0232588,0.01723163,-0.00483806,0.01646007,-0.01531151,-0.00283788,0.00113901,0.01734155,-0.00064022,-0.00033964,-1.246e-05,-7.24e-06,2.334e-05,0.00070464,5.7e-07,-1.18e-06,-4e-08,7e-08,0.00023505
10,2.0,2,20.44,20.44,41.881,33.321,-0.12898089,0.39888223,0.0384711,0.40233885,-0.06737509,-0.04971895,0.04366999,-0.01674308,0.01733528,-0.00331408,0.01655334,-0.01772034,-0.00139789,0.00172534,0.01744501,-0.00043961,-0.00047019,-3.33e-06,-8.95e-06,-7.915e-05,0.00060676,8e-07,-6.1e-07,-4e-08,0.0,0.00023499
10,2.0,3,20.44,-20.44,41.881,-7.56,-0.12839179,0.52238776,0.04525023,0.35071263,-0.09345123,-0.04512015,0.03523873,-0.03214247,0.01532151,-0.00353723,0.01393107,-0.01608762,-0.0036546,0.00295482,0.01717846,-0.00079231,-0.00056423,-1.561e-05,-2.043e-05,-7.544e-05,0.00080191,1.28e-06,-1.5e-06,-1.5e-07,7e-08,0.00023512
10,2.0,4,-20.44,-20.44,1.0,-7.56,-0.0030677,0.52272482,0.04433057,0.3463998,-0.08955397,-0.03885544,0.03791819,-0.0298559,0.01813039,-0.00556562,0.01487661,-0.01350406,-0.00432424,-9.878e-05,0.01720672,-0.00083822,-0.00015975,-2.284e-05,5e-07,0.00012518,0.00080094,1e-07,-1.77e-06,2e-08,1.6e-07,0.00023513
10,2.0,5,-20.44,20.44,1.0,33.321,-0.0030818,0.39914302,0.03635284,0.38058523,-0.06098533,-0.03883049,0.0456749,-0.01301496,0.01855468,-0.00537604,0.01725994,-0.01349884,-0.00193581,-4.132e-05,0.01747523,-0.0004875,-0.00016353,-7.7e-06,9e-08,0.00012323,0.00060554,9e-08,-8.3e-07,2e-08,4e-08,0.000235
11,0.76,1,0.0,0.0,21.44,-30.0,-0.06556385,0.58968756,0.12084722,0.78012985,-0.25432173,-0.10722164,0.06989446,-0.08991368,0.04249114,-0.01291176,0.02909219,-0.03777187,-0.01590204,0.00477468,0.04483502,-0.00279535,-0.00101471,-9.194e-05,-3.854e-05,6.955e-05,0.0023858,2.24e-06,-6.55e-06,-3.4e-07,7e-07,0.00061903
11,0.76,2,20.44,20.44,41.88,-9.56,-0.12836165,0.52838551,0.11652607,0.9106202,-0.24053251,-0.11788325,0.09059364,-0.08150483,0.04005639,-0.00926057,0.0359499,-0.04203281,-0.00999842,0.00795384,0.04518148,-0.00214038,-0.00149719,-4.334e-05,-5.555e-05,-0.00019793,0.00213518,3.46e-06,-4.24e-06,-4.3e-07,2.1e-07,0.00061879
11,0.76,3,20.44,-20.44,41.88,-50.44,-0.12762145,0.64991108,0.11801246,0.68152155,-0.2566187,-0.10298554,0.02632648,-0.09186797,0.03684366,-0.00811022,0.014143,-0.03674589,-0.01976459,0.01186833,0.04434887,-0.0033257,-0.00173463,-0.00011561,-0.00010306,-0.00018715,0.00263305,4.99e-06,-8.05e-06,-1.06e-06,8.5e-07,0.00061936
11,0.76,4,-20.44,-20.44,1.0,-50.44,-0.00304925,0.65032301,0.12092048,0.71907024,-0.25502707,-0.10270849,0.03514664,-0.0908617,0.04654252,-0.0134485,0.01725786,-0.03568898,-0.02185193,-0.00052128,0.04441651,-0.00344122,-0.00040467,-0.00014382,3.89e-06,0.00033472,0.00263114,2.4e-07,-8.89e-06,1e-07,1.27e-06,0.00061936
11,0.76,5,-20.44,20.44,1.0,-9.56,-0.00306697,0.52872621,0.11462117,0.90267585,-0.23087357,-0.102261,0.0977329,-0.07583283,0.04765865,-0.01469486,0.03846934,-0.03553996,-0.0117766,-0.00026787,0.04525539,-0.0022611,-0.00041982,-6.278e-05,1.42e-06,0.00032971,0.00213265,2.4e-07,-4.96e-06,6e-08,4.4e-07,0.00061881
11,0.869,1,0.0,0.0,21.44,-30.0,-0.06556385,0.58968756,0.10605089,0.68239257,-0.22325032,-0.09378242,0.0611482,-0.07911534,0.03716935,-0.01128566,0.02545046,-0.03303754,-0.01390748,0.00417585,0.03921028,-0.00244468,-0.0008874,-8.041e-05,-3.37e-05,6.082e-05,0.00208656,1.96e-06,-5.73e-06,-2.9e-07,6.1e-07,0.00054139
11,0.869,2,20.44,20.44,41.88,-9.56,-0.12836165,0.52838551,0.10224274,0.79651524,-0.21116736,-0.10311631,0.07924147,-0.07174774,0.03503816,-0.00810541,0.0314446,-0.03676742,-0.0087443,0.00695623,0.0395133,-0.0018719,-0.00130935,-3.79e-05,-4.858e-05,-0.00017311,0.00186738,3.02e-06,-3.71e-06,-3.7e-07,1.8e-07,0.00054118
11,0.869,3,20.44,-20.44,41.88,-50.44,-0.12762145,0.64991108,0.10362518,0.59625045,-0.22532879,-0.09008744,0.02305522,-0.08086477,0.03224777,-0.00708348,0.01237999,-0.03214372,-0.01728555,0.01037985,0.03878504,-0.00290848,-0.00151698,-0.0001011,-9.014e-05,-0.00016368,0.0023028,4.37e-06,-7.04e-06,-9.2e-07,7.4e-07,0.00054167
11,0.869,4,-20.44,-20.44,1.0,-50.44,-0.00304925,0.65032301,0.10613299,0.62889038,-0.22391303,-0.08982572,0.03076868,-0.07997097,0.04070474,-0.01174246,0.01510401,-0.0312125,-0.01911116,-0.00045589,0.03884423,-0.0030095,-0.00035391,-0.00012579,3.4e-06,0.00029273,0.00230113,2.1e-07,-7.77e-06,8e-08,1.11e-06,0.00054167
11,0.869,5,-20.44,20.44,1.0,-9.56,-0.00306697,0.52872621,0.10054498,0.78947267,-0.20269618,-0.08943455,0.085485,-0.06677343,0.04168079,-0.01284804,0.03364795,-0.03108223,-0.01029948,-0.00023427,0.03957796,-0.00197747,-0.00036716,-5.49e-05,1.24e-06,0.00028836,0.00186516,2.1e-07,-4.34e-06,5e-08,3.8e-07,0.00054119
11,0.977,1,0.0,0.0,21.44,-30.0,-0.06556385,0.58968756,0.09458934,0.6070429,-0.19916943,-0.08342256,0.05440373,-0.0707158,0.03306631,-0.01003338,0.02264243,-0.029388,-0.01237016,0.00371428,0.03487514,-0.00217441,-0.00078929,-7.152e-05,-2.998e-05,5.41e-05,0.00185592,1.74e-06,-5.09e-06,-2.6e-07,5.4e-07,0.00048154
11,0.977,2,20.44,20.44,41.88,-9.56,-0.12836165,0.52838551,0.09118124,0.70855004,-0.18840523,-0.0917316,0.07048997,-0.06415284,0.03116939,-0.00721408,0.0279715,-0.03270803,-0.00777768,0.00618731,0.03514468,-0.00166497,-0.00116459,-3.372e-05,-4.321e-05,-0.00015398,0.00166096,2.69e-06,-3.3e-06,-3.3e-07,1.6e-07,0.00048135
11,0.977,3,20.44,-20.44,41.88,-50.44,-0.12762145,0.64991108,0.09247052,0.53049401,-0.20106867,-0.08014313,0.02052903,-0.07230106,0.02870151,-0.00629361,0.01101942,-0.02859549,-0.01537481,0.00923257,0.03449687,-0.00258693,-0.00134923,-8.993e-05,-8.018e-05,-0.00014559,0.00204826,3.89e-06,-6.27e-06,-8.2e-07,6.6e-07,0.00048179
11,0.977,4,-20.44,-20.44,1.0,-50.44,-0.00304925,0.65032301,0.09467552,0.55938158,-0.19979214,-0.07989625,0.02738956,-0.07149609,0.03620521,-0.01043053,0.01344223,-0.02776222,-0.01699868,-0.0004055,0.03454952,-0.00267676,-0.00031479,-0.00011188,3.03e-06,0.00026037,0.00204677,1.9e-07,-6.91e-06,7e-08,9.8e-07,0.00048179
11,0.977,5,-20.44,20.44,1.0,-9.56,-0.00306697,0.52872621,0.08964823,0.70221751,-0.18085318,-0.07954845,0.07604315,-0.0597184,0.03707332,-0.01142517,0.02993122,-0.0276464,-0.00916097,-0.00020837,0.03520221,-0.00175886,-0.00032657,-4.883e-05,1.11e-06,0.00025648,0.00165899,1.9e-07,-3.86e-06,5e-08,3.4e-07,0.00048136
